"message","ts","data"
"remote_audio_level",1642259166588,"{""audioLevel"":0,""source"":3686208510,""id"":""2a244673-9b4e-4475-8b3e-cae438a8328d"",""kind"":""audio"",""label"":""2a244673-9b4e-4475-8b3e-cae438a8328d""}"
"remote_audio_level",1642259166612,"{""audioLevel"":0,""source"":3686208510,""id"":""2a244673-9b4e-4475-8b3e-cae438a8328d"",""kind"":""audio"",""label"":""2a244673-9b4e-4475-8b3e-cae438a8328d""}"
"remote_audio_level",1642259166700,"{""audioLevel"":0,""source"":1066940514,""id"":""D66D2775-5619-44B5-B852-61002C83D941-1"",""kind"":""audio"",""label"":""D66D2775-5619-44B5-B852-61002C83D941-1""}"
"remote_audio_level",1642259166729,"{""audioLevel"":0,""source"":1066940514,""id"":""D66D2775-5619-44B5-B852-61002C83D941-1"",""kind"":""audio"",""label"":""D66D2775-5619-44B5-B852-61002C83D941-1""}"
"local_track_unmute",1642259166791,"{""id"":""bf0d2c4f-8a4d-4914-8a76-a2cf6ea63a55"",""kind"":""video"",""label"":""kj5BSfh72MWNnUa8ZuMHqd8XR0PBP5vN/V/TqFP1ootFEYVt/FADEOVr4oHyAKSE8rcSar5Wpo6u4bOMVyQCfQ=="",""readyState"":""live"",""enabled"":true,""contentHint"":"""",""muted"":false}"
"remote_audio_level",1642259167110,"{""audioLevel"":0,""source"":1066940514,""id"":""D66D2775-5619-44B5-B852-61002C83D941-1"",""kind"":""audio"",""label"":""D66D2775-5619-44B5-B852-61002C83D941-1""}"
"remote_audio_level",1642259167235,"{""audioLevel"":0,""source"":3686208510,""id"":""2a244673-9b4e-4475-8b3e-cae438a8328d"",""kind"":""audio"",""label"":""2a244673-9b4e-4475-8b3e-cae438a8328d""}"
"remote_audio_level",1642259167286,"{""audioLevel"":0,""source"":1066940514,""id"":""D66D2775-5619-44B5-B852-61002C83D941-1"",""kind"":""audio"",""label"":""D66D2775-5619-44B5-B852-61002C83D941-1""}"
"local_audio_level",1642259167508,"{""audioLevel"":0.26922208319345686,""totalAudioEnergy"":2.295643353077721}"
"remote_audio_level",1642259167518,"{""audioLevel"":0,""source"":1066940514,""id"":""D66D2775-5619-44B5-B852-61002C83D941-1"",""kind"":""audio"",""label"":""D66D2775-5619-44B5-B852-61002C83D941-1""}"
"remote_audio_level",1642259167571,"{""audioLevel"":0,""source"":3686208510,""id"":""2a244673-9b4e-4475-8b3e-cae438a8328d"",""kind"":""audio"",""label"":""2a244673-9b4e-4475-8b3e-cae438a8328d""}"
"remote_audio_level",1642259167587,"{""audioLevel"":0,""source"":3686208510,""id"":""2a244673-9b4e-4475-8b3e-cae438a8328d"",""kind"":""audio"",""label"":""2a244673-9b4e-4475-8b3e-cae438a8328d""}"
"remote_audio_level",1642259167589,"{""audioLevel"":0,""source"":3686208510,""id"":""2a244673-9b4e-4475-8b3e-cae438a8328d"",""kind"":""audio"",""label"":""2a244673-9b4e-4475-8b3e-cae438a8328d""}"
"remote_audio_level",1642259167699,"{""audioLevel"":0,""source"":1066940514,""id"":""D66D2775-5619-44B5-B852-61002C83D941-1"",""kind"":""audio"",""label"":""D66D2775-5619-44B5-B852-61002C83D941-1""}"
"remote_audio_level",1642259167712,"{""audioLevel"":0,""source"":1066940514,""id"":""D66D2775-5619-44B5-B852-61002C83D941-1"",""kind"":""audio"",""label"":""D66D2775-5619-44B5-B852-61002C83D941-1""}"
"remote_audio_level",1642259168110,"{""audioLevel"":0,""source"":1066940514,""id"":""D66D2775-5619-44B5-B852-61002C83D941-1"",""kind"":""audio"",""label"":""D66D2775-5619-44B5-B852-61002C83D941-1""}"
"remote_audio_level",1642259168239,"{""audioLevel"":0,""source"":3686208510,""id"":""2a244673-9b4e-4475-8b3e-cae438a8328d"",""kind"":""audio"",""label"":""2a244673-9b4e-4475-8b3e-cae438a8328d""}"
"remote_audio_level",1642259168291,"{""audioLevel"":0,""source"":1066940514,""id"":""D66D2775-5619-44B5-B852-61002C83D941-1"",""kind"":""audio"",""label"":""D66D2775-5619-44B5-B852-61002C83D941-1""}"
"local_audio_level",1642259168512,"{""audioLevel"":0.1087313455610828,""totalAudioEnergy"":2.3453554866759334}"
"remote_audio_level",1642259168517,"{""audioLevel"":0,""source"":1066940514,""id"":""D66D2775-5619-44B5-B852-61002C83D941-1"",""kind"":""audio"",""label"":""D66D2775-5619-44B5-B852-61002C83D941-1""}"
"remote_audio_level",1642259168573,"{""audioLevel"":0,""source"":3686208510,""id"":""2a244673-9b4e-4475-8b3e-cae438a8328d"",""kind"":""audio"",""label"":""2a244673-9b4e-4475-8b3e-cae438a8328d""}"
"remote_audio_level",1642259168588,"{""audioLevel"":0,""source"":3686208510,""id"":""2a244673-9b4e-4475-8b3e-cae438a8328d"",""kind"":""audio"",""label"":""2a244673-9b4e-4475-8b3e-cae438a8328d""}"
"remote_audio_level",1642259168620,"{""audioLevel"":0,""source"":3686208510,""id"":""2a244673-9b4e-4475-8b3e-cae438a8328d"",""kind"":""audio"",""label"":""2a244673-9b4e-4475-8b3e-cae438a8328d""}"
"remote_audio_level",1642259168700,"{""audioLevel"":0,""source"":1066940514,""id"":""D66D2775-5619-44B5-B852-61002C83D941-1"",""kind"":""audio"",""label"":""D66D2775-5619-44B5-B852-61002C83D941-1""}"
"remote_audio_level",1642259168710,"{""audioLevel"":0,""source"":1066940514,""id"":""D66D2775-5619-44B5-B852-61002C83D941-1"",""kind"":""audio"",""label"":""D66D2775-5619-44B5-B852-61002C83D941-1""}"
"remote_audio_level",1642259169120,"{""audioLevel"":0,""source"":1066940514,""id"":""D66D2775-5619-44B5-B852-61002C83D941-1"",""kind"":""audio"",""label"":""D66D2775-5619-44B5-B852-61002C83D941-1""}"
"remote_audio_level",1642259169235,"{""audioLevel"":0,""source"":3686208510,""id"":""2a244673-9b4e-4475-8b3e-cae438a8328d"",""kind"":""audio"",""label"":""2a244673-9b4e-4475-8b3e-cae438a8328d""}"
"remote_audio_level",1642259169272,"{""audioLevel"":0,""source"":1066940514,""id"":""D66D2775-5619-44B5-B852-61002C83D941-1"",""kind"":""audio"",""label"":""D66D2775-5619-44B5-B852-61002C83D941-1""}"
"remote_audio_level",1642259169518,"{""audioLevel"":0,""source"":1066940514,""id"":""D66D2775-5619-44B5-B852-61002C83D941-1"",""kind"":""audio"",""label"":""D66D2775-5619-44B5-B852-61002C83D941-1""}"
"local_audio_level",1642259169518,"{""audioLevel"":0.011133152256843776,""totalAudioEnergy"":2.3456636190556734}"
"remote_audio_level",1642259169571,"{""audioLevel"":0,""source"":3686208510,""id"":""2a244673-9b4e-4475-8b3e-cae438a8328d"",""kind"":""audio"",""label"":""2a244673-9b4e-4475-8b3e-cae438a8328d""}"
"remote_audio_level",1642259169588,"{""audioLevel"":0,""source"":3686208510,""id"":""2a244673-9b4e-4475-8b3e-cae438a8328d"",""kind"":""audio"",""label"":""2a244673-9b4e-4475-8b3e-cae438a8328d""}"
"remote_audio_level",1642259169589,"{""audioLevel"":0,""source"":3686208510,""id"":""2a244673-9b4e-4475-8b3e-cae438a8328d"",""kind"":""audio"",""label"":""2a244673-9b4e-4475-8b3e-cae438a8328d""}"
"remote_audio_level",1642259169699,"{""audioLevel"":0,""source"":1066940514,""id"":""D66D2775-5619-44B5-B852-61002C83D941-1"",""kind"":""audio"",""label"":""D66D2775-5619-44B5-B852-61002C83D941-1""}"
"remote_audio_level",1642259169725,"{""audioLevel"":0,""source"":1066940514,""id"":""D66D2775-5619-44B5-B852-61002C83D941-1"",""kind"":""audio"",""label"":""D66D2775-5619-44B5-B852-61002C83D941-1""}"
"remote_audio_level",1642259170110,"{""audioLevel"":0,""source"":1066940514,""id"":""D66D2775-5619-44B5-B852-61002C83D941-1"",""kind"":""audio"",""label"":""D66D2775-5619-44B5-B852-61002C83D941-1""}"
"remote_audio_level",1642259170238,"{""audioLevel"":0,""source"":3686208510,""id"":""2a244673-9b4e-4475-8b3e-cae438a8328d"",""kind"":""audio"",""label"":""2a244673-9b4e-4475-8b3e-cae438a8328d""}"
"remote_audio_level",1642259170285,"{""audioLevel"":0,""source"":1066940514,""id"":""D66D2775-5619-44B5-B852-61002C83D941-1"",""kind"":""audio"",""label"":""D66D2775-5619-44B5-B852-61002C83D941-1""}"
"local_audio_level",1642259170510,"{""audioLevel"":0.09117099520859401,""totalAudioEnergy"":2.370240913599985}"
"remote_audio_level",1642259170517,"{""audioLevel"":0,""source"":1066940514,""id"":""D66D2775-5619-44B5-B852-61002C83D941-1"",""kind"":""audio"",""label"":""D66D2775-5619-44B5-B852-61002C83D941-1""}"
"remote_audio_level",1642259170571,"{""audioLevel"":0,""source"":3686208510,""id"":""2a244673-9b4e-4475-8b3e-cae438a8328d"",""kind"":""audio"",""label"":""2a244673-9b4e-4475-8b3e-cae438a8328d""}"
"remote_audio_level",1642259170588,"{""audioLevel"":0,""source"":3686208510,""id"":""2a244673-9b4e-4475-8b3e-cae438a8328d"",""kind"":""audio"",""label"":""2a244673-9b4e-4475-8b3e-cae438a8328d""}"
"remote_audio_level",1642259170589,"{""audioLevel"":0,""source"":3686208510,""id"":""2a244673-9b4e-4475-8b3e-cae438a8328d"",""kind"":""audio"",""label"":""2a244673-9b4e-4475-8b3e-cae438a8328d""}"
"remote_audio_level",1642259170704,"{""audioLevel"":0,""source"":1066940514,""id"":""D66D2775-5619-44B5-B852-61002C83D941-1"",""kind"":""audio"",""label"":""D66D2775-5619-44B5-B852-61002C83D941-1""}"
"remote_audio_level",1642259170710,"{""audioLevel"":0,""source"":1066940514,""id"":""D66D2775-5619-44B5-B852-61002C83D941-1"",""kind"":""audio"",""label"":""D66D2775-5619-44B5-B852-61002C83D941-1""}"
"remote_audio_level",1642259171116,"{""audioLevel"":0.00012589254117941674,""source"":1066940514,""id"":""D66D2775-5619-44B5-B852-61002C83D941-1"",""kind"":""audio"",""label"":""D66D2775-5619-44B5-B852-61002C83D941-1""}"
"remote_audio_level",1642259171247,"{""audioLevel"":0.00005011872336272725,""source"":3686208510,""id"":""2a244673-9b4e-4475-8b3e-cae438a8328d"",""kind"":""audio"",""label"":""2a244673-9b4e-4475-8b3e-cae438a8328d""}"
"remote_audio_level",1642259171272,"{""audioLevel"":0.00005623413251903491,""source"":1066940514,""id"":""D66D2775-5619-44B5-B852-61002C83D941-1"",""kind"":""audio"",""label"":""D66D2775-5619-44B5-B852-61002C83D941-1""}"
"local_audio_level",1642259171518,"{""audioLevel"":0.0007568590350047304,""totalAudioEnergy"":2.3702460139081993}"
"remote_audio_level",1642259171518,"{""audioLevel"":0.00007079457843841373,""source"":1066940514,""id"":""D66D2775-5619-44B5-B852-61002C83D941-1"",""kind"":""audio"",""label"":""D66D2775-5619-44B5-B852-61002C83D941-1""}"
"remote_audio_level",1642259171574,"{""audioLevel"":0.00019952623149688788,""source"":3686208510,""id"":""2a244673-9b4e-4475-8b3e-cae438a8328d"",""kind"":""audio"",""label"":""2a244673-9b4e-4475-8b3e-cae438a8328d""}"
"remote_audio_level",1642259171588,"{""audioLevel"":0.001412537544622754,""source"":3686208510,""id"":""2a244673-9b4e-4475-8b3e-cae438a8328d"",""kind"":""audio"",""label"":""2a244673-9b4e-4475-8b3e-cae438a8328d""}"
"remote_audio_level",1642259171589,"{""audioLevel"":0.001412537544622754,""source"":3686208510,""id"":""2a244673-9b4e-4475-8b3e-cae438a8328d"",""kind"":""audio"",""label"":""2a244673-9b4e-4475-8b3e-cae438a8328d""}"
"remote_audio_level",1642259171699,"{""audioLevel"":0.001995262314968879,""source"":1066940514,""id"":""D66D2775-5619-44B5-B852-61002C83D941-1"",""kind"":""audio"",""label"":""D66D2775-5619-44B5-B852-61002C83D941-1""}"
"remote_audio_level",1642259171712,"{""audioLevel"":0.001995262314968879,""source"":1066940514,""id"":""D66D2775-5619-44B5-B852-61002C83D941-1"",""kind"":""audio"",""label"":""D66D2775-5619-44B5-B852-61002C83D941-1""}"
"remote_audio_level",1642259172110,"{""audioLevel"":0.002818382931264455,""source"":1066940514,""id"":""D66D2775-5619-44B5-B852-61002C83D941-1"",""kind"":""audio"",""label"":""D66D2775-5619-44B5-B852-61002C83D941-1""}"
"remote_audio_level",1642259172241,"{""audioLevel"":0.00223872113856834,""source"":3686208510,""id"":""2a244673-9b4e-4475-8b3e-cae438a8328d"",""kind"":""audio"",""label"":""2a244673-9b4e-4475-8b3e-cae438a8328d""}"
"remote_audio_level",1642259172282,"{""audioLevel"":0.001412537544622754,""source"":1066940514,""id"":""D66D2775-5619-44B5-B852-61002C83D941-1"",""kind"":""audio"",""label"":""D66D2775-5619-44B5-B852-61002C83D941-1""}"
"local_audio_level",1642259172508,"{""audioLevel"":0.11227759636219367,""totalAudioEnergy"":2.3902972643274967}"
"remote_audio_level",1642259172518,"{""audioLevel"":0.0003548133892335753,""source"":1066940514,""id"":""D66D2775-5619-44B5-B852-61002C83D941-1"",""kind"":""audio"",""label"":""D66D2775-5619-44B5-B852-61002C83D941-1""}"
"remote_audio_level",1642259172573,"{""audioLevel"":0.003981071705534973,""source"":3686208510,""id"":""2a244673-9b4e-4475-8b3e-cae438a8328d"",""kind"":""audio"",""label"":""2a244673-9b4e-4475-8b3e-cae438a8328d""}"
"remote_audio_level",1642259172609,"{""audioLevel"":0.00044668359215096305,""source"":3686208510,""id"":""2a244673-9b4e-4475-8b3e-cae438a8328d"",""kind"":""audio"",""label"":""2a244673-9b4e-4475-8b3e-cae438a8328d""}"
"remote_audio_level",1642259172609,"{""audioLevel"":0.00044668359215096305,""source"":3686208510,""id"":""2a244673-9b4e-4475-8b3e-cae438a8328d"",""kind"":""audio"",""label"":""2a244673-9b4e-4475-8b3e-cae438a8328d""}"
"remote_audio_level",1642259172699,"{""audioLevel"":0.00002238721138568338,""source"":1066940514,""id"":""D66D2775-5619-44B5-B852-61002C83D941-1"",""kind"":""audio"",""label"":""D66D2775-5619-44B5-B852-61002C83D941-1""}"
"remote_audio_level",1642259172710,"{""audioLevel"":0.00002238721138568338,""source"":1066940514,""id"":""D66D2775-5619-44B5-B852-61002C83D941-1"",""kind"":""audio"",""label"":""D66D2775-5619-44B5-B852-61002C83D941-1""}"
"remote_audio_level",1642259173111,"{""audioLevel"":0.028183829312644536,""source"":1066940514,""id"":""D66D2775-5619-44B5-B852-61002C83D941-1"",""kind"":""audio"",""label"":""D66D2775-5619-44B5-B852-61002C83D941-1""}"
"remote_audio_level",1642259173235,"{""audioLevel"":0.0012589254117941675,""source"":3686208510,""id"":""2a244673-9b4e-4475-8b3e-cae438a8328d"",""kind"":""audio"",""label"":""2a244673-9b4e-4475-8b3e-cae438a8328d""}"
"remote_audio_level",1642259173275,"{""audioLevel"":0.001995262314968879,""source"":1066940514,""id"":""D66D2775-5619-44B5-B852-61002C83D941-1"",""kind"":""audio"",""label"":""D66D2775-5619-44B5-B852-61002C83D941-1""}"
"local_audio_level",1642259173508,"{""audioLevel"":0.016742454298532057,""totalAudioEnergy"":2.3995343011435324}"
"remote_audio_level",1642259173522,"{""audioLevel"":0.0017782794100389228,""source"":1066940514,""id"":""D66D2775-5619-44B5-B852-61002C83D941-1"",""kind"":""audio"",""label"":""D66D2775-5619-44B5-B852-61002C83D941-1""}"
"remote_audio_level",1642259173573,"{""audioLevel"":0.00223872113856834,""source"":3686208510,""id"":""2a244673-9b4e-4475-8b3e-cae438a8328d"",""kind"":""audio"",""label"":""2a244673-9b4e-4475-8b3e-cae438a8328d""}"
"remote_audio_level",1642259173594,"{""audioLevel"":0.00223872113856834,""source"":3686208510,""id"":""2a244673-9b4e-4475-8b3e-cae438a8328d"",""kind"":""audio"",""label"":""2a244673-9b4e-4475-8b3e-cae438a8328d""}"
"remote_audio_level",1642259173595,"{""audioLevel"":0.00223872113856834,""source"":3686208510,""id"":""2a244673-9b4e-4475-8b3e-cae438a8328d"",""kind"":""audio"",""label"":""2a244673-9b4e-4475-8b3e-cae438a8328d""}"
"remote_audio_level",1642259173699,"{""audioLevel"":0.0017782794100389228,""source"":1066940514,""id"":""D66D2775-5619-44B5-B852-61002C83D941-1"",""kind"":""audio"",""label"":""D66D2775-5619-44B5-B852-61002C83D941-1""}"
"remote_audio_level",1642259173710,"{""audioLevel"":0.0017782794100389228,""source"":1066940514,""id"":""D66D2775-5619-44B5-B852-61002C83D941-1"",""kind"":""audio"",""label"":""D66D2775-5619-44B5-B852-61002C83D941-1""}"
"remote_audio_level",1642259174110,"{""audioLevel"":0.001584893192461114,""source"":1066940514,""id"":""D66D2775-5619-44B5-B852-61002C83D941-1"",""kind"":""audio"",""label"":""D66D2775-5619-44B5-B852-61002C83D941-1""}"
"remote_audio_level",1642259174236,"{""audioLevel"":0.0017782794100389228,""source"":3686208510,""id"":""2a244673-9b4e-4475-8b3e-cae438a8328d"",""kind"":""audio"",""label"":""2a244673-9b4e-4475-8b3e-cae438a8328d""}"
"remote_audio_level",1642259174282,"{""audioLevel"":0.001584893192461114,""source"":1066940514,""id"":""D66D2775-5619-44B5-B852-61002C83D941-1"",""kind"":""audio"",""label"":""D66D2775-5619-44B5-B852-61002C83D941-1""}"
"local_audio_level",1642259174508,"{""audioLevel"":0.0005737479781487472,""totalAudioEnergy"":2.3995346179894947}"
"remote_audio_level",1642259174517,"{""audioLevel"":0.0017782794100389228,""source"":1066940514,""id"":""D66D2775-5619-44B5-B852-61002C83D941-1"",""kind"":""audio"",""label"":""D66D2775-5619-44B5-B852-61002C83D941-1""}"
"remote_audio_level",1642259174580,"{""audioLevel"":0.001995262314968879,""source"":3686208510,""id"":""2a244673-9b4e-4475-8b3e-cae438a8328d"",""kind"":""audio"",""label"":""2a244673-9b4e-4475-8b3e-cae438a8328d""}"
"remote_audio_level",1642259174587,"{""audioLevel"":0.001995262314968879,""source"":3686208510,""id"":""2a244673-9b4e-4475-8b3e-cae438a8328d"",""kind"":""audio"",""label"":""2a244673-9b4e-4475-8b3e-cae438a8328d""}"
"remote_audio_level",1642259174589,"{""audioLevel"":0.001995262314968879,""source"":3686208510,""id"":""2a244673-9b4e-4475-8b3e-cae438a8328d"",""kind"":""audio"",""label"":""2a244673-9b4e-4475-8b3e-cae438a8328d""}"
"remote_audio_level",1642259174700,"{""audioLevel"":0.001584893192461114,""source"":1066940514,""id"":""D66D2775-5619-44B5-B852-61002C83D941-1"",""kind"":""audio"",""label"":""D66D2775-5619-44B5-B852-61002C83D941-1""}"
"remote_audio_level",1642259174719,"{""audioLevel"":0.001584893192461114,""source"":1066940514,""id"":""D66D2775-5619-44B5-B852-61002C83D941-1"",""kind"":""audio"",""label"":""D66D2775-5619-44B5-B852-61002C83D941-1""}"
"remote_audio_level",1642259175113,"{""audioLevel"":0.0017782794100389228,""source"":1066940514,""id"":""D66D2775-5619-44B5-B852-61002C83D941-1"",""kind"":""audio"",""label"":""D66D2775-5619-44B5-B852-61002C83D941-1""}"
"remote_audio_level",1642259175238,"{""audioLevel"":0.0025118864315095794,""source"":3686208510,""id"":""2a244673-9b4e-4475-8b3e-cae438a8328d"",""kind"":""audio"",""label"":""2a244673-9b4e-4475-8b3e-cae438a8328d""}"
"remote_audio_level",1642259175288,"{""audioLevel"":0.0003548133892335753,""source"":1066940514,""id"":""D66D2775-5619-44B5-B852-61002C83D941-1"",""kind"":""audio"",""label"":""D66D2775-5619-44B5-B852-61002C83D941-1""}"
"local_audio_level",1642259175508,"{""audioLevel"":0.14598223822748496,""totalAudioEnergy"":2.4569360158143496}"
"remote_audio_level",1642259175517,"{""audioLevel"":0.00004466835921509635,""source"":1066940514,""id"":""D66D2775-5619-44B5-B852-61002C83D941-1"",""kind"":""audio"",""label"":""D66D2775-5619-44B5-B852-61002C83D941-1""}"
"remote_audio_level",1642259175582,"{""audioLevel"":0.00004466835921509635,""source"":3686208510,""id"":""2a244673-9b4e-4475-8b3e-cae438a8328d"",""kind"":""audio"",""label"":""2a244673-9b4e-4475-8b3e-cae438a8328d""}"
"remote_audio_level",1642259175588,"{""audioLevel"":0.00004466835921509635,""source"":3686208510,""id"":""2a244673-9b4e-4475-8b3e-cae438a8328d"",""kind"":""audio"",""label"":""2a244673-9b4e-4475-8b3e-cae438a8328d""}"
"remote_audio_level",1642259175589,"{""audioLevel"":0.00004466835921509635,""source"":3686208510,""id"":""2a244673-9b4e-4475-8b3e-cae438a8328d"",""kind"":""audio"",""label"":""2a244673-9b4e-4475-8b3e-cae438a8328d""}"
"remote_audio_level",1642259175699,"{""audioLevel"":0.00005011872336272725,""source"":1066940514,""id"":""D66D2775-5619-44B5-B852-61002C83D941-1"",""kind"":""audio"",""label"":""D66D2775-5619-44B5-B852-61002C83D941-1""}"
"remote_audio_level",1642259175735,"{""audioLevel"":0.00004466835921509635,""source"":1066940514,""id"":""D66D2775-5619-44B5-B852-61002C83D941-1"",""kind"":""audio"",""label"":""D66D2775-5619-44B5-B852-61002C83D941-1""}"
"remote_audio_level",1642259176117,"{""audioLevel"":0.0446683592150963,""source"":1066940514,""id"":""D66D2775-5619-44B5-B852-61002C83D941-1"",""kind"":""audio"",""label"":""D66D2775-5619-44B5-B852-61002C83D941-1""}"
"remote_audio_level",1642259176243,"{""audioLevel"":0.005623413251903491,""source"":3686208510,""id"":""2a244673-9b4e-4475-8b3e-cae438a8328d"",""kind"":""audio"",""label"":""2a244673-9b4e-4475-8b3e-cae438a8328d""}"
"remote_audio_level",1642259176274,"{""audioLevel"":0.011220184543019636,""source"":1066940514,""id"":""D66D2775-5619-44B5-B852-61002C83D941-1"",""kind"":""audio"",""label"":""D66D2775-5619-44B5-B852-61002C83D941-1""}"
"local_audio_level",1642259176508,"{""audioLevel"":0.002368236335337382,""totalAudioEnergy"":2.4573473272538617}"
"remote_audio_level",1642259176518,"{""audioLevel"":0.001584893192461114,""source"":1066940514,""id"":""D66D2775-5619-44B5-B852-61002C83D941-1"",""kind"":""audio"",""label"":""D66D2775-5619-44B5-B852-61002C83D941-1""}"
"peerconnection_closed",1642259176601,"{""__rtcStatsId"":""PC_1"",""_eventMap"":{""track"":{},""negotiationneeded"":{},""datachannel"":{}},""_sctp"":null}"
"remote_track_mute",1642259176611,"{""id"":""2a244673-9b4e-4475-8b3e-cae438a8328d"",""kind"":""audio"",""label"":""2a244673-9b4e-4475-8b3e-cae438a8328d"",""readyState"":""live"",""enabled"":true,""contentHint"":"""",""muted"":true}"
"remote_track_mute",1642259176612,"{""id"":""8b497c77-9a2b-4937-a4eb-26943029c295"",""kind"":""video"",""label"":""8b497c77-9a2b-4937-a4eb-26943029c295"",""readyState"":""live"",""enabled"":true,""contentHint"":"""",""muted"":true}"
"remote_track_ended",1642259176644,"{""id"":""2a244673-9b4e-4475-8b3e-cae438a8328d"",""kind"":""audio"",""label"":""2a244673-9b4e-4475-8b3e-cae438a8328d"",""readyState"":""ended"",""enabled"":true,""contentHint"":"""",""muted"":true}"
"remote_track_ended",1642259176644,"{""id"":""8b497c77-9a2b-4937-a4eb-26943029c295"",""kind"":""video"",""label"":""8b497c77-9a2b-4937-a4eb-26943029c295"",""readyState"":""ended"",""enabled"":true,""contentHint"":"""",""muted"":true}"
"remote_track_added",1642259176668,"{""trackData"":{""id"":""63280731-93bb-45b2-8542-0578297d4db4"",""kind"":""audio"",""label"":""63280731-93bb-45b2-8542-0578297d4db4"",""readyState"":""live""}}"
"remote_track_added",1642259176668,"{""trackData"":{""id"":""63280731-93bb-45b2-8542-0578297d4db4"",""kind"":""audio"",""label"":""63280731-93bb-45b2-8542-0578297d4db4"",""readyState"":""live""}}"
"remote_track_added",1642259176679,"{""trackData"":{""id"":""63280731-93bb-45b2-8542-0578297d4db4"",""kind"":""audio"",""label"":""63280731-93bb-45b2-8542-0578297d4db4"",""readyState"":""live""}}"
"remote_track_added",1642259176689,"{""trackData"":{""id"":""63280731-93bb-45b2-8542-0578297d4db4"",""kind"":""audio"",""label"":""63280731-93bb-45b2-8542-0578297d4db4"",""readyState"":""live""}}"
"remote_track_added",1642259176698,"{""trackData"":{""id"":""63280731-93bb-45b2-8542-0578297d4db4"",""kind"":""audio"",""label"":""63280731-93bb-45b2-8542-0578297d4db4"",""readyState"":""live""}}"
"remote_track_added",1642259176708,"{""trackData"":{""id"":""63280731-93bb-45b2-8542-0578297d4db4"",""kind"":""audio"",""label"":""63280731-93bb-45b2-8542-0578297d4db4"",""readyState"":""live""}}"
"remote_track_added",1642259176718,"{""trackData"":{""id"":""94116550-fa24-4ce1-bad4-d5f3dcb5e729"",""kind"":""video"",""label"":""94116550-fa24-4ce1-bad4-d5f3dcb5e729"",""readyState"":""live""}}"
"remote_track_added",1642259176728,"{""trackData"":{""id"":""94116550-fa24-4ce1-bad4-d5f3dcb5e729"",""kind"":""video"",""label"":""94116550-fa24-4ce1-bad4-d5f3dcb5e729"",""readyState"":""live""}}"
"remote_track_added",1642259176740,"{""trackData"":{""id"":""94116550-fa24-4ce1-bad4-d5f3dcb5e729"",""kind"":""video"",""label"":""94116550-fa24-4ce1-bad4-d5f3dcb5e729"",""readyState"":""live""}}"
"remote_track_added",1642259176749,"{""trackData"":{""id"":""94116550-fa24-4ce1-bad4-d5f3dcb5e729"",""kind"":""video"",""label"":""94116550-fa24-4ce1-bad4-d5f3dcb5e729"",""readyState"":""live""}}"
"remote_track_added",1642259176759,"{""trackData"":{""id"":""94116550-fa24-4ce1-bad4-d5f3dcb5e729"",""kind"":""video"",""label"":""94116550-fa24-4ce1-bad4-d5f3dcb5e729"",""readyState"":""live""}}"
"remote_track_added",1642259176779,"{""trackData"":{""id"":""94116550-fa24-4ce1-bad4-d5f3dcb5e729"",""kind"":""video"",""label"":""94116550-fa24-4ce1-bad4-d5f3dcb5e729"",""readyState"":""live""}}"
"remote_track_added",1642259176779,"{""trackData"":{""id"":""D66D2775-5619-44B5-B852-61002C83D941-1"",""kind"":""audio"",""label"":""D66D2775-5619-44B5-B852-61002C83D941-1"",""readyState"":""live""}}"
"remote_track_added",1642259176790,"{""trackData"":{""id"":""D66D2775-5619-44B5-B852-61002C83D941-1"",""kind"":""audio"",""label"":""D66D2775-5619-44B5-B852-61002C83D941-1"",""readyState"":""live""}}"
"remote_track_added",1642259176800,"{""trackData"":{""id"":""D66D2775-5619-44B5-B852-61002C83D941-1"",""kind"":""audio"",""label"":""D66D2775-5619-44B5-B852-61002C83D941-1"",""readyState"":""live""}}"
"remote_track_added",1642259176810,"{""trackData"":{""id"":""D66D2775-5619-44B5-B852-61002C83D941-1"",""kind"":""audio"",""label"":""D66D2775-5619-44B5-B852-61002C83D941-1"",""readyState"":""live""}}"
"remote_track_added",1642259176819,"{""trackData"":{""id"":""D66D2775-5619-44B5-B852-61002C83D941-1"",""kind"":""audio"",""label"":""D66D2775-5619-44B5-B852-61002C83D941-1"",""readyState"":""live""}}"
"remote_track_added",1642259176830,"{""trackData"":{""id"":""D66D2775-5619-44B5-B852-61002C83D941-1"",""kind"":""audio"",""label"":""D66D2775-5619-44B5-B852-61002C83D941-1"",""readyState"":""live""}}"
"remote_track_added",1642259176841,"{""trackData"":{""id"":""D5D61982-1872-4226-BD5C-7C650B42DDA4-1"",""kind"":""video"",""label"":""D5D61982-1872-4226-BD5C-7C650B42DDA4-1"",""readyState"":""live""}}"
"remote_track_added",1642259176851,"{""trackData"":{""id"":""D5D61982-1872-4226-BD5C-7C650B42DDA4-1"",""kind"":""video"",""label"":""D5D61982-1872-4226-BD5C-7C650B42DDA4-1"",""readyState"":""live""}}"
"remote_track_added",1642259176862,"{""trackData"":{""id"":""D5D61982-1872-4226-BD5C-7C650B42DDA4-1"",""kind"":""video"",""label"":""D5D61982-1872-4226-BD5C-7C650B42DDA4-1"",""readyState"":""live""}}"
